"","satCleanRoom","satCleanBath","satCleanCommon","satFrontStaff","satDiningStaff","satHouseStaff","satValetStaff","satPerks","satRoomPrice","satDiningPrice","satWifiPrice","satParkingPrice","satCity","satCloseTransp","satCloseEvents","satPoints","satRecognition","satOverall","distanceTraveled","nightsStayed","visitPurpose","avgRoomSpendPerNight","avgFoodSpendPerNight","avgWifiSpendPerNight","eliteStatus"
"1420",5,5,6,6,4,5,4,5,3,5,4,5,7,6,6,4,5,6,110,2,"OtherOrMixed",164,10,4.975,"Gold"
"1421",5,5,4,4,4,3,3,5,5,5,2,3,3,5,5,4,3,4,436,9,"SportsEvent",144.555555555556,32.13,6.43333333333333,"NoStatus"
"1422",6,4,4,3,1,3,4,2,3,2,2,2,3,4,5,2,3,2,340,3,"Vacation",169,56.32,11.6333333333333,"NoStatus"
"1423",5,4,4,3,4,4,3,3,2,2,2,4,2,5,4,3,3,4,34,5,"SportsEvent",163,8.59,9.17,"NoStatus"
"1424",5,6,5,5,4,4,5,5,4,4,5,4,4,6,5,4,2,4,754,4,"Conference",139,18.74,6.9875,"Gold"
"1425",4,4,2,3,3,3,4,3,3,3,4,4,4,5,5,3,3,2,112,2,"Concert",149,10,4.975,"NoStatus"
"1426",4,6,4,3,3,3,5,5,3,4,6,3,4,2,4,5,4,5,141,3,"Business",145.666666666667,29.4,2.65,"NoStatus"
"1427",3,4,3,4,2,5,5,3,3,5,1,2,4,5,5,3,4,3,1290,2,"Vacation",139,69.6,5,"Silver"
"1428",3,4,3,3,5,5,6,5,4,2,4,1,2,1,3,4,4,2,111,6,"OtherOrMixed",164,13.97,7.65,"Silver"
"1429",7,4,3,4,4,4,4,4,5,5,4,4,6,5,4,3,4,3,1363,4,"SportsEvent",161.5,19.64,13.95,"Gold"
"1430",4,4,3,2,4,4,5,2,3,4,5,2,4,4,4,4,3,4,198,2,"SportsEvent",169,51.66,3.975,"Silver"
"1431",4,5,4,5,3,5,2,5,3,5,4,6,5,5,6,4,6,5,992,6,"OtherOrMixed",145.666666666667,45.19,3.475,"Silver"
"1432",4,5,3,4,4,6,5,5,4,4,4,3,3,3,4,5,4,2,1194,3,"SportsEvent",145.666666666667,15,7.65,"Silver"
"1433",5,5,5,5,5,5,2,4,4,5,4,7,5,7,4,4,4,5,390,3,"Vacation",152.333333333333,49.82,2.65,"Platinum"
"1434",4,4,5,5,5,6,5,4,5,5,2,4,5,3,6,4,3,4,731,3,"OtherOrMixed",159,10,10.9666666666667,"NoStatus"
"1435",3,4,2,5,4,3,3,3,6,5,4,4,5,5,5,4,4,4,4032,2,"OtherOrMixed",159,5,9.975,"Gold"
"1436",5,5,5,5,5,5,5,5,3,6,3,6,4,6,2,4,4,4,504,1,"Vacation",179,10,5,"Gold"
"1437",4,5,5,5,4,5,4,5,3,4,7,5,5,5,4,5,5,6,390,4,"Vacation",144,19.64,8.975,"Gold"
"1438",5,5,6,4,4,3,4,3,4,4,2,4,4,4,5,3,2,4,307,5,"SportsEvent",145,11.38,8.58,"NoStatus"
"1439",3,4,4,4,4,5,4,3,5,3,3,4,4,5,5,2,4,2,233,2,"SportsEvent",134,5,7.95,"NoStatus"
"1440",4,2,2,3,2,4,6,2,4,1,3,2,3,4,5,2,3,2,535,6,"SportsEvent",167.333333333333,5,7.98333333333333,"NoStatus"
"1441",6,6,5,5,3,3,4,5,4,5,4,3,4,4,3,4,5,5,1345,2,"Vacation",139,61.89,2.475,"Silver"
"1442",3,4,3,4,3,5,4,4,3,2,4,4,4,4,4,4,4,3,343,4,"SportsEvent",176.5,49.84,13.45,"Silver"
"1443",4,5,3,4,5,4,4,4,3,4,4,5,5,3,5,4,3,4,807,3,"Concert",149,26.16,0,"NoStatus"
"1444",3,3,3,4,1,3,4,3,4,4,3,5,5,4,5,4,4,2,553,2,"SportsEvent",149,19.8,9.975,"NoStatus"
"1445",6,5,4,5,4,4,6,5,5,4,4,4,5,4,5,5,5,4,400,4,"OtherOrMixed",149,53.3,3.225,"Silver"
"1446",4,5,5,3,1,2,4,4,3,3,6,4,4,5,3,5,3,3,643,8,"Business",150.25,8.89,3.48125,"Gold"
"1447",5,4,4,5,3,4,4,4,2,2,5,3,4,4,4,4,3,2,783,5,"Conference",157,5,4.57,"Silver"
"1448",6,7,3,7,5,6,4,6,7,5,6,6,6,5,7,5,6,6,638,2,"Business",164,30.16,11.45,"Platinum"
"1449",4,4,5,3,4,5,5,3,5,4,3,3,3,4,5,4,3,3,277,3,"SportsEvent",152.333333333333,13.24,5.3,"NoStatus"
"1450",5,6,4,5,5,4,3,5,4,4,5,5,5,5,5,5,4,5,168,2,"SportsEvent",149,26.56,3.975,"Silver"
"1451",6,5,4,5,5,5,5,5,5,3,4,3,4,5,3,5,5,5,725,1,"Business",139,44.03,5,"Silver"
"1452",3,3,3,4,5,4,3,4,3,4,4,5,5,4,4,3,4,3,2862,2,"Concert",149,10,9.95,"Gold"
"1453",4,4,3,3,2,4,3,3,5,4,4,3,4,3,4,3,3,3,1375,5,"SportsEvent",183,20.29,6.76,"NoStatus"
"1454",6,4,4,3,3,3,2,5,4,2,3,5,4,2,5,3,4,3,164,3,"SportsEvent",145.666666666667,19.25,7.65,"Silver"
"1455",2,3,4,3,4,5,5,3,3,4,6,4,4,5,4,3,2,3,184,2,"SportsEvent",149,10,3.975,"NoStatus"
"1456",4,5,4,4,4,4,3,5,3,4,5,3,5,4,4,3,2,5,769,5,"SportsEvent",157,25.66,2.58,"NoStatus"
"1457",3,2,2,1,3,2,3,3,6,2,5,3,2,3,2,3,4,3,166,5,"SportsEvent",181,15.5,9.77,"NoStatus"
"1458",4,5,3,2,2,3,4,3,4,2,5,2,3,3,4,4,4,2,102,4,"Conference",161.5,5,11.9625,"Silver"
"1459",4,4,4,3,3,5,5,4,6,5,7,2,4,3,4,5,4,3,350,4,"Business",156.5,22.27,8.975,"NoStatus"
"1460",4,4,5,4,4,4,3,5,4,4,3,6,3,3,3,5,5,4,490,2,"Business",149,58.51,8.975,"Silver"
"1461",4,5,4,5,5,4,4,7,5,4,5,4,2,4,3,6,5,5,1669,7,"Business",147.571428571429,5.64,8.26428571428571,"Platinum"
"1462",5,4,4,3,3,3,5,4,1,3,2,3,3,4,5,4,2,5,747,2,"SportsEvent",159,10,7.95,"NoStatus"
"1463",4,3,3,5,4,4,4,5,4,3,5,7,5,5,3,4,5,5,655,1,"Business",139,80.7,4.95,"Silver"
"1464",5,5,5,6,4,4,3,7,4,4,3,6,4,3,5,6,5,6,216,8,"Business",161.5,42.97,9.71875,"Platinum"
"1465",5,4,5,6,6,6,5,4,5,4,5,4,5,3,4,5,3,3,344,2,"Concert",139,36.3,6.45,"NoStatus"
"1466",3,4,3,5,5,4,3,7,3,4,4,4,4,4,4,6,5,5,588,2,"Business",159,10,3.975,"Gold"
"1467",4,4,4,3,4,4,4,4,3,3,3,4,4,2,3,4,4,3,135,2,"SportsEvent",139,5,0,"NoStatus"
"1468",4,5,3,5,3,5,4,5,5,3,5,4,5,5,5,5,4,5,2017,4,"Business",159,30.05,1.9875,"NoStatus"
"1469",5,6,5,6,6,6,4,6,7,4,6,7,5,4,5,6,5,5,140,4,"Concert",154,20.73,7.4625,"Silver"
"1470",4,2,3,5,3,5,2,6,4,4,4,5,5,4,5,5,5,6,1385,2,"Business",164,10,11.45,"Silver"
"1471",5,3,4,3,4,4,5,6,5,3,5,4,4,5,5,5,5,4,48,3,"Concert",152.333333333333,17.23,8.31666666666667,"Gold"
"1472",5,4,3,4,4,5,3,5,4,4,3,5,5,5,5,4,5,5,288,3,"Business",132.333333333333,44.8,9.3,"Silver"
"1473",5,4,4,3,4,7,3,3,2,3,4,4,3,2,4,3,2,4,606,3,"SportsEvent",159,5,5,"NoStatus"
"1474",7,5,2,5,5,5,4,6,6,5,5,4,5,2,5,6,3,5,1497,2,"Business",159,55.48,8.975,"Gold"
"1475",5,4,6,5,4,6,6,4,2,3,4,4,3,3,3,4,4,4,1278,2,"SportsEvent",159,55.59,0,"Gold"
"1476",3,4,4,3,4,5,4,2,5,4,3,2,3,4,5,4,2,4,170,3,"Vacation",162.333333333333,10,8.31666666666667,"Silver"
"1477",6,5,3,5,5,4,4,6,4,3,6,6,4,5,5,5,4,6,221,3,"Business",172.333333333333,24.21,5.96666666666667,"Platinum"
"1478",4,6,5,6,5,6,4,7,5,5,4,5,4,4,4,6,5,5,208,4,"Business",141.5,28.95,1.2375,"Gold"
"1479",5,5,3,4,3,4,2,5,4,6,4,5,4,6,5,4,5,7,3398,2,"Business",174,21.32,12.95,"Silver"
"1480",5,4,4,6,5,4,5,6,4,4,6,4,5,5,5,6,5,5,752,2,"Business",159,5,6.45,"Gold"
"1481",4,3,1,4,4,5,4,5,5,4,3,3,3,3,4,3,4,4,3704,5,"SportsEvent",151,66.45,8.18,"NoStatus"
"1482",4,4,3,5,3,5,3,4,5,4,4,5,5,3,4,4,3,3,3199,3,"Conference",149,41.89,8.61666666666667,"Silver"
"1483",3,5,5,6,6,5,5,5,6,5,6,4,3,3,4,6,5,5,452,2,"Business",159,80.97,9.975,"Platinum"
"1484",6,5,6,4,3,5,2,4,3,4,4,4,5,5,6,4,3,4,444,7,"Vacation",151.857142857143,34.65,9.68571428571429,"NoStatus"
"1485",3,4,3,3,2,2,4,4,3,4,3,4,6,4,4,4,4,6,326,3,"Business",152.333333333333,10.65,7.61666666666667,"Gold"
"1486",4,3,5,4,4,5,5,5,4,5,6,4,5,5,6,5,4,5,235,1,"Vacation",169,10,0,"Platinum"
"1487",4,4,4,4,3,5,3,5,6,3,6,4,3,3,4,5,5,3,308,6,"Vacation",155.666666666667,11.61,6.45833333333333,"Gold"
"1488",5,5,3,3,4,4,3,4,3,4,3,4,4,3,5,3,4,5,3196,2,"SportsEvent",159,10,12.45,"NoStatus"
"1489",2,4,2,2,2,6,3,3,5,4,4,3,3,4,4,4,4,3,2028,4,"OtherOrMixed",151.5,10,8.725,"NoStatus"
"1490",4,6,5,4,3,5,4,4,3,3,5,4,3,6,5,4,2,5,2789,1,"SportsEvent",159,0,0,"Silver"
"1491",6,5,3,5,4,4,3,5,1,6,5,4,6,6,4,5,5,5,2819,4,"Concert",139,15,4.475,"Silver"
"1492",5,4,5,2,3,4,6,3,3,2,4,1,2,2,4,3,2,3,219,3,"SportsEvent",145.666666666667,38.79,2.65,"NoStatus"
"1493",5,5,5,4,3,5,1,2,3,4,5,5,4,5,4,3,3,5,555,3,"Vacation",159,5,5.96666666666667,"NoStatus"
"1494",3,4,4,5,5,4,4,5,3,4,3,3,4,3,3,5,4,5,204,1,"Business",139,5,9.95,"Gold"
"1495",6,5,3,5,3,6,4,6,5,4,6,4,5,6,6,4,4,5,177,4,"Business",164,40.92,8.975,"Gold"
"1496",3,3,2,4,4,4,4,4,2,4,5,6,4,5,4,3,4,3,1143,10,"Vacation",152,3.73,4.87,"NoStatus"
"1497",4,3,3,3,4,5,5,3,2,5,2,5,3,4,5,2,5,4,88,4,"SportsEvent",149,26.82,5.7125,"NoStatus"
"1498",4,2,4,4,3,4,5,3,5,3,4,2,4,4,5,4,3,3,154,1,"SportsEvent",159,10,14.95,"NoStatus"
"1499",4,5,6,5,4,6,4,6,5,3,5,4,7,4,5,6,5,5,705,5,"Business",159,28.41,4.17,"Gold"
"1500",3,5,4,5,5,5,5,5,4,3,6,5,3,5,4,5,4,5,398,2,"Concert",159,65.62,8.975,"NoStatus"
